gender,age,income,total_amount,p_completed,n_received,p_viewed
M,55,76000.0,211.66,0.18898233015213078,6,0.6666666666666666
M,71,95000.0,220.37999999999997,0.22688084218168622,6,0.8333333333333334
F,34,46000.0,115.30000000000001,0.08673026886383348,3,1.0
M,81,65000.0,5.28,0.9469696969696969,4,0.75
F,65,98000.0,119.43,0.25119316754584275,6,0.6666666666666666
F,63,62000.0,12.65,0.3952569169960474,4,1.0
M,73,58000.0,99.88,0.4505406487785343,5,1.0
F,84,77000.0,58.75,0.5106382978723404,4,0.5
F,55,62000.0,0.0,0.0,6,1.0
M,63,70000.0,232.58,0.24507696276550003,5,0.4
F,24,51000.0,142.22,0.21094079594993673,2,0.5
M,36,74000.0,37.120000000000005,0.18857758620689652,2,0.5
M,56,69000.0,117.28999999999999,0.04262938016881235,3,1.0
F,65,119000.0,108.74000000000001,0.09196247930844215,4,1.0
M,75,75000.0,0.0,0.0,1,1.0
M,71,114000.0,267.96999999999997,0.15673396275702506,4,0.75
M,71,118000.0,93.85,0.4262120404901439,5,0.8
M,61,39000.0,36.690000000000005,0.4633415099482147,5,0.6
O,73,88000.0,109.89000000000001,0.045500045500045494,3,1.0
M,19,73000.0,93.22999999999999,0.10726161106939827,3,1.0
F,64,34000.0,38.68000000000001,0.6463288521199585,4,0.25
F,66,112000.0,193.6,0.2066115702479339,5,0.4
M,37,59000.0,51.14,0.19554165037152912,5,1.0
M,22,49000.0,126.13,0.15063823039720922,5,0.4
F,54,96000.0,96.00999999999999,0.10415581710238518,3,1.0
M,62,73000.0,43.21,0.0,4,0.75
F,50,75000.0,221.95,0.09912142374408651,4,0.75
F,80,87000.0,114.72,0.45327754532775455,5,0.6
M,55,112000.0,99.17,0.15125541998588282,5,0.6
M,40,50000.0,79.29,0.4288056501450372,6,0.8333333333333334
M,43,52000.0,287.3,0.10442046641141664,6,1.0
M,61,53000.0,561.9699999999999,0.05694254141680162,4,1.0
F,32,43000.0,192.10000000000002,0.10411244143675168,5,0.6
F,68,32000.0,153.64999999999998,0.2212821347217703,5,1.0
F,66,104000.0,94.16,0.10620220900594733,3,0.3333333333333333
M,36,35000.0,13.95,0.5017921146953406,6,0.8333333333333334
M,38,60000.0,77.77000000000001,0.5143371480005142,4,1.0
F,80,54000.0,90.20000000000002,0.27716186252771613,4,0.5
F,82,68000.0,244.77999999999997,0.09804722608056214,4,1.0
M,45,74000.0,201.45,0.19856043683296104,5,1.0
M,89,63000.0,51.6,0.32945736434108525,3,0.6666666666666666
F,45,94000.0,46.0,0.21739130434782608,5,1.0
M,59,35000.0,10.22,0.0,5,0.8
M,22,44000.0,68.88,0.14518002322880372,3,0.6666666666666666
F,67,50000.0,332.53,0.1563768682524885,5,1.0
F,30,41000.0,26.21,0.0,3,0.6666666666666666
M,56,88000.0,0.0,0.0,5,1.0
F,53,100000.0,68.50999999999999,0.14596409283316306,5,0.4
M,32,58000.0,157.87,0.19002977133084184,6,0.3333333333333333
F,51,73000.0,310.62,0.07082608975597193,6,1.0
F,38,66000.0,13.17,1.0,5,1.0
F,52,45000.0,33.480000000000004,0.0,3,1.0
M,55,68000.0,43.99999999999999,0.22727272727272732,4,0.5
M,81,41000.0,8.309999999999999,0.0,6,0.5
M,55,78000.0,0.0,0.0,4,0.5
F,51,67000.0,72.19000000000001,0.30475135060257647,6,0.5
F,71,74000.0,66.96000000000001,0.5227001194743129,6,0.5
M,45,84000.0,154.02000000000004,0.22724321516686138,4,1.0
M,49,71000.0,91.0,0.4065934065934066,4,1.0
M,62,48000.0,100.65,0.2483854942871336,5,1.0
F,65,99000.0,199.57999999999998,0.14530514079567092,5,1.0
F,50,63000.0,193.97000000000003,0.1546630922307573,4,1.0
F,20,60000.0,17.4,0.0,4,1.0
F,49,31000.0,276.35,0.1157951872625294,6,1.0
M,55,83000.0,110.64999999999999,0.3163126976954361,6,1.0
M,58,54000.0,69.17999999999999,0.3180109858340561,5,1.0
F,95,64000.0,111.71,0.2416972518127294,3,1.0
F,83,99000.0,135.02,0.05184417123389127,4,0.5
F,56,70000.0,112.12,0.6867641812343916,5,0.6
M,66,54000.0,34.660000000000004,0.4904789382573571,6,0.5
M,87,74000.0,8.71,0.0,4,0.5
M,55,89000.0,96.47999999999999,0.3627694859038143,4,0.75
F,52,114000.0,132.94,0.39115390401684974,6,0.5
F,59,83000.0,139.5,0.1935483870967742,5,0.8
F,59,51000.0,71.72,0.5577244841048522,6,0.5
F,49,74000.0,26.38,0.7581501137225171,5,0.8
F,62,46000.0,55.980000000000004,0.3572704537334762,3,0.6666666666666666
F,56,80000.0,232.38,0.10327911179963853,5,0.6
F,51,97000.0,194.82999999999998,0.29256274701021406,5,1.0
F,47,62000.0,108.74,0.24829869413279382,3,1.0
M,38,96000.0,125.47999999999999,0.03984698756773988,4,1.0
M,43,44000.0,23.579999999999995,0.7209499575911791,5,0.8
M,43,72000.0,120.72999999999999,0.1242441812308457,5,1.0
M,49,84000.0,161.18,0.22955701699962774,4,1.0
F,36,57000.0,91.75999999999999,0.20706190061028773,6,0.5
F,45,58000.0,206.48999999999998,0.19371398130660084,6,1.0
M,53,95000.0,0.0,0.0,5,0.2
M,43,60000.0,183.39000000000001,0.2726430012541578,5,0.8
F,18,67000.0,216.34,0.1479153184801701,5,0.8
M,40,41000.0,33.11,0.30202355783751134,5,0.8
F,83,114000.0,101.06,0.0,5,0.2
M,49,65000.0,10.58,0.0,5,0.4
F,51,106000.0,128.09,0.2342103208681396,3,0.6666666666666666
M,25,55000.0,18.25,0.0,4,0.75
M,71,55000.0,15.41,0.0,4,0.5
M,58,71000.0,33.12,0.30193236714975846,4,0.5
M,53,36000.0,29.130000000000006,0.0,3,0.6666666666666666
F,83,93000.0,278.88,0.06812966150315548,4,1.0
M,46,56000.0,195.47,0.17905560955645367,4,1.0
F,69,97000.0,345.59999999999997,0.1070601851851852,5,1.0
M,51,73000.0,460.52,0.09771562581429688,5,1.0
M,61,68000.0,44.33,0.15790660951951274,6,0.8333333333333334
F,81,101000.0,217.93,0.20648832193823705,5,0.4
M,60,41000.0,17.1,0.0,4,0.75
M,48,75000.0,323.65,0.12359029816159432,4,1.0
F,48,87000.0,193.2,0.07763975155279504,5,0.6
M,73,63000.0,233.53999999999996,0.19268647769118782,6,0.8333333333333334
F,41,89000.0,128.86999999999998,0.44230620004655863,5,0.8
F,39,77000.0,231.70000000000002,0.10789814415192057,3,1.0
M,31,56000.0,18.35,0.0,2,0.5
M,38,61000.0,18.7,0.0,4,0.75
F,46,36000.0,138.71,0.3244178501910461,4,0.75
M,87,72000.0,100.94,0.1882306320586487,5,0.8
F,53,83000.0,163.15,0.4596996628869139,5,0.2
F,93,48000.0,41.84,0.2868068833652007,4,0.75
M,42,41000.0,386.05999999999995,0.025902709423405692,3,1.0
M,54,79000.0,364.89,0.07399490257337828,5,1.0
M,47,53000.0,66.03,0.15144631228229594,6,0.8333333333333334
M,75,109000.0,18.87,0.0,5,0.8
F,79,61000.0,31.05,0.3864734299516908,5,1.0
F,36,64000.0,96.5,0.5181347150259067,5,0.8
M,30,43000.0,47.77,0.0,5,0.4
M,34,50000.0,34.6,0.20231213872832368,4,0.75
F,39,78000.0,314.56000000000006,0.09537131230925736,5,1.0
F,52,87000.0,141.45,0.21208907741251326,4,1.0
M,43,34000.0,481.07,0.08314798262207164,6,0.8333333333333334
M,75,38000.0,12.24,0.0,5,0.2
M,47,40000.0,13.64,0.0,6,0.5
F,60,117000.0,107.95,0.4353867531264474,5,0.8
M,31,43000.0,10.36,0.9652509652509653,6,0.5
M,70,35000.0,78.41000000000001,0.51013901288101,5,0.6
F,49,36000.0,18.87,0.5299417064122947,5,0.4
M,48,56000.0,23.830000000000002,0.419639110365086,6,0.8333333333333334
M,37,36000.0,0.67,0.0,5,0.4
F,67,67000.0,131.98,0.07576905591756328,5,1.0
M,48,65000.0,131.07999999999998,0.3433018004272201,5,0.8
M,69,38000.0,146.97,0.12927808396271348,5,1.0
M,66,32000.0,14.47,0.0,4,1.0
M,38,56000.0,36.480000000000004,0.5482456140350876,4,1.0
F,59,90000.0,157.84,0.22174353775975672,4,0.75
M,43,65000.0,97.22,0.3085784817938696,4,0.75
M,43,41000.0,43.31,0.46178711613945966,6,0.5
F,68,108000.0,147.87,0.33813484817745315,5,0.8
M,60,45000.0,10.67,0.0,4,0.75
M,53,39000.0,71.5,0.4195804195804196,5,0.8
M,34,50000.0,109.60999999999999,0.13684882766170972,5,0.8
M,77,64000.0,34.95,0.5722460658082975,6,0.6666666666666666
F,88,73000.0,294.7,0.11876484560570072,5,1.0
F,62,88000.0,54.019999999999996,0.09255831173639394,6,0.8333333333333334
M,63,86000.0,100.61000000000001,0.19878739687903785,5,1.0
M,70,99000.0,218.85000000000002,0.18277358921635822,3,0.6666666666666666
M,38,33000.0,48.22,0.0,4,0.75
F,44,39000.0,22.51,0.0,5,0.6
F,40,50000.0,19.66,0.0,3,1.0
M,51,99000.0,51.620000000000005,0.3293297171638899,6,0.8333333333333334
F,72,60000.0,66.46,0.3009328919650918,6,0.6666666666666666
M,22,45000.0,25.04,0.3993610223642173,6,0.6666666666666666
M,72,49000.0,4.47,0.0,4,0.75
M,70,37000.0,57.720000000000006,0.34650034650034645,5,0.8
M,23,65000.0,80.93,0.4324725071049054,6,0.5
M,38,75000.0,72.39999999999999,0.0966850828729282,6,1.0
F,71,67000.0,195.15,0.15372790161414296,5,1.0
M,50,51000.0,488.77,0.040919041676043946,6,1.0
M,72,35000.0,86.45,0.27761711972238284,5,1.0
M,43,31000.0,30.439999999999998,0.328515111695138,4,0.75
M,63,70000.0,75.31,0.2655689815429558,5,1.0
M,73,46000.0,23.84,0.20973154362416108,5,0.6
M,53,57000.0,47.349999999999994,0.4223864836325238,5,1.0
F,37,57000.0,33.53,1.0,5,1.0
M,45,44000.0,37.21,0.5374899220639613,4,0.75
M,59,61000.0,32.95,0.30349013657056145,6,1.0
M,74,51000.0,146.87,0.1838360454823994,5,0.8
M,18,36000.0,104.76,0.2386407025582283,5,0.4
F,94,84000.0,32.78,0.3050640634533252,5,0.8
M,38,33000.0,61.510000000000005,0.27637782474394407,4,0.75
F,67,50000.0,62.940000000000005,0.3177629488401652,4,0.75
F,46,36000.0,105.41999999999999,0.3794346423828496,4,0.25
M,82,41000.0,5.57,0.0,4,0.5
M,37,36000.0,0.0,0.0,3,0.6666666666666666
F,65,71000.0,43.39,0.0,5,0.4
F,66,34000.0,33.58,0.5955926146515783,4,0.75
F,65,57000.0,134.81,0.2373711149024553,5,1.0
F,54,52000.0,116.27000000000001,0.14621140448955017,5,0.8
M,63,113000.0,240.79000000000002,0.20764981934465715,5,0.6
F,50,110000.0,57.84,0.17289073305670816,4,0.75
M,64,81000.0,67.93,0.0,5,0.8
M,66,50000.0,22.950000000000003,0.43572984749455335,6,0.5
F,76,62000.0,167.3,0.14943215780035862,5,1.0
F,56,82000.0,155.23000000000002,0.04509437608709656,5,0.8
M,49,75000.0,198.91,0.12568498315821225,6,0.6666666666666666
F,29,53000.0,263.48,0.23531197813875815,6,0.6666666666666666
F,51,56000.0,523.47,0.07068217853936233,5,1.0
M,69,68000.0,17.82,0.5611672278338945,4,0.75
M,48,52000.0,162.89999999999998,0.2455494168201351,5,1.0
M,25,68000.0,74.27000000000001,0.2692877339437188,5,0.6
M,82,78000.0,307.27,0.17899567155921503,5,0.8
F,57,70000.0,234.47,0.17912739369642172,6,0.8333333333333334
M,50,70000.0,160.66000000000003,0.23030001244864928,5,0.6
F,74,72000.0,16.98,0.0,5,0.4
F,49,59000.0,114.77,0.13069617495861288,5,0.8
M,80,88000.0,137.78,0.32660763536071996,5,0.4
F,62,81000.0,279.15999999999997,0.14328700386874912,5,1.0
M,63,50000.0,114.75000000000001,0.08714596949891067,4,0.5
F,54,109000.0,78.94,0.1266784899923993,1,1.0
M,45,55000.0,28.709999999999997,0.6966213862765588,6,0.6666666666666666
F,49,110000.0,131.21,0.03810685161191982,4,0.0
M,61,35000.0,76.83,0.39047247169074584,4,0.5
M,46,46000.0,24.57,0.407000407000407,4,1.0
M,64,59000.0,98.38,0.2947753608457004,4,0.75
F,69,89000.0,233.38000000000002,0.1585397206273031,5,0.6
M,69,64000.0,26.490000000000002,0.0,2,0.0
M,66,70000.0,159.78,0.312930279133809,5,0.8
M,60,56000.0,51.91999999999999,0.2311248073959939,4,0.75
F,40,51000.0,138.37,0.10840500108405,5,0.8
M,74,64000.0,135.84000000000003,0.16195524146054177,5,1.0
F,52,31000.0,70.03,0.49978580608310724,3,0.6666666666666666
F,62,55000.0,105.61,0.5681280181800966,6,1.0
F,61,118000.0,417.93,0.11963725982820089,5,1.0
F,22,55000.0,118.88999999999999,0.14298931785684246,4,0.75
M,62,35000.0,99.58000000000001,0.40168708576019274,4,0.5
M,23,63000.0,29.099999999999998,0.7560137457044674,4,0.75
F,90,104000.0,1099.28,0.02274215850374791,3,1.0
F,72,41000.0,451.41,0.09968764537781617,6,0.6666666666666666
F,69,93000.0,177.33999999999997,0.11277771512349162,5,0.4
F,71,43000.0,26.64,0.0,5,0.6
M,32,38000.0,24.24,0.2887788778877888,5,1.0
M,36,51000.0,101.29,0.3356698588212064,4,0.75
F,58,38000.0,8.76,0.0,4,0.5
M,75,103000.0,214.99,0.23256895669566024,5,0.4
F,58,41000.0,43.06,0.2322340919647004,3,1.0
M,76,69000.0,282.80000000000007,0.09547383309759545,4,1.0
F,49,73000.0,157.97000000000003,0.34816737355194016,4,1.0
F,57,90000.0,203.57,0.28000196492606966,4,0.75
M,66,74000.0,0.0,0.0,4,0.75
M,33,54000.0,13.21,0.0,3,0.3333333333333333
M,54,39000.0,178.14000000000001,0.28067811833389467,6,0.8333333333333334
F,48,82000.0,99.52000000000001,0.3717845659163987,3,0.6666666666666666
F,66,62000.0,162.01999999999998,0.12344155042587336,4,1.0
F,46,73000.0,86.28,0.4056560037088549,6,1.0
F,51,91000.0,82.05000000000001,0.08531383302864107,6,0.8333333333333334
F,67,58000.0,250.23999999999998,0.079923273657289,3,1.0
F,28,65000.0,34.010000000000005,0.5586592178770949,5,1.0
F,20,55000.0,162.10000000000002,0.12338062924120911,4,0.75
M,74,34000.0,11.350000000000001,0.0,4,1.0
M,67,73000.0,71.82000000000001,0.278473962684489,3,0.6666666666666666
M,86,55000.0,60.76,0.08229098090849243,4,1.0
M,58,83000.0,83.24,0.1802018260451706,5,0.8
M,67,41000.0,7.330000000000001,0.0,3,0.6666666666666666
F,58,92000.0,234.29,0.2646293055614836,6,1.0
F,54,82000.0,202.07,0.09897560251398031,5,0.4
F,56,55000.0,182.56,0.21362839614373355,6,0.3333333333333333
M,58,41000.0,19.3,0.3626943005181347,3,0.6666666666666666
F,56,91000.0,46.93,0.3622416364798636,5,0.8
M,63,61000.0,7.970000000000001,0.0,5,0.8
O,48,80000.0,104.03999999999999,0.528642829680892,5,0.8
M,50,59000.0,0.0,0.0,4,1.0
M,63,96000.0,72.7,0.2751031636863824,3,1.0
F,79,94000.0,231.15,0.06489292667099286,3,1.0
M,47,92000.0,110.97,0.0,3,1.0
M,57,110000.0,354.18,0.08470269354565475,6,0.5
F,63,74000.0,193.36,0.13963591228796027,6,0.8333333333333334
M,79,64000.0,10.2,0.0,4,0.5
M,54,92000.0,74.16,0.5393743257820928,3,0.3333333333333333
M,53,33000.0,105.72999999999999,0.4256124089662348,6,0.6666666666666666
M,53,96000.0,102.03999999999999,0.0,3,1.0
F,70,58000.0,126.19000000000001,0.23773674617640064,5,1.0
F,47,77000.0,195.44,0.15349979533360622,3,1.0
M,42,60000.0,50.17,0.3986446083316723,4,0.75
M,61,100000.0,1003.4100000000001,0.021925234948824507,6,0.8333333333333334
M,30,35000.0,30.129999999999995,0.6637902422834385,4,1.0
M,59,108000.0,86.31,0.6372378635152358,6,0.5
M,38,38000.0,483.27,0.12415419951579863,5,0.8
F,72,35000.0,6.95,0.0,0,0.0
M,69,36000.0,56.74,0.0,4,0.75
M,31,55000.0,171.75,0.11644832605531295,4,0.5
F,58,37000.0,133.04999999999998,0.12777151446824503,4,1.0
F,74,61000.0,66.91,0.1494544911074578,5,1.0
M,66,72000.0,124.5,0.05622489959839357,2,1.0
F,65,88000.0,166.95,0.16172506738544476,5,0.8
F,56,83000.0,134.14,0.2981959147159684,5,0.4
M,63,51000.0,1.75,0.0,4,0.75
F,38,69000.0,265.7,0.1580730146782085,5,1.0
F,70,78000.0,31.44,1.0,6,0.8333333333333334
F,64,70000.0,176.94,0.2825816661015033,6,0.8333333333333334
F,43,47000.0,55.28,0.30752532561505064,3,1.0
M,47,69000.0,76.23,0.4853732126459399,5,1.0
M,49,91000.0,207.09,0.12072045970351054,4,0.5
F,64,59000.0,28.810000000000002,0.5206525511975009,5,0.8
F,50,67000.0,191.51000000000002,0.13054148608427757,3,1.0
O,32,54000.0,97.93,0.10211375472276114,3,1.0
F,56,106000.0,198.13,0.08580225104729218,5,0.6
M,53,69000.0,129.59,0.34724901612778764,4,0.75
M,33,68000.0,54.84,0.3646973012399708,4,1.0
M,25,56000.0,91.82000000000001,0.27227183620126333,5,0.4
O,59,73000.0,159.52999999999997,0.2820786059048455,5,1.0
F,58,77000.0,263.17999999999995,0.21658180712820127,6,0.6666666666666666
F,73,67000.0,174.51,0.14325826600194833,4,1.0
M,45,52000.0,83.34,0.0,3,1.0
F,22,50000.0,20.15,0.0,4,0.5
F,50,110000.0,166.94,0.26356774889181744,6,0.8333333333333334
M,57,33000.0,21.589999999999996,0.0,3,1.0
M,56,56000.0,88.03,0.21583551062137907,6,0.6666666666666666
F,68,115000.0,101.64,0.1967729240456513,5,0.6
M,36,67000.0,19.080000000000002,0.0,6,0.3333333333333333
M,66,50000.0,32.51,0.0,1,1.0
F,68,117000.0,116.22999999999999,0.34414522928675906,6,0.5
F,84,68000.0,126.38000000000001,0.1582528881152081,4,1.0
F,74,52000.0,15.440000000000001,0.0,6,0.5
F,49,70000.0,47.22,0.14824227022448117,6,0.8333333333333334
F,30,69000.0,882.3700000000001,0.036265965524666516,5,0.8
F,74,97000.0,71.41999999999999,0.16802016241949036,4,0.5
F,55,57000.0,18.700000000000003,0.267379679144385,3,0.3333333333333333
M,19,65000.0,770.6200000000001,0.05060860086683449,6,1.0
M,69,70000.0,19.049999999999997,0.2624671916010499,6,0.6666666666666666
F,69,34000.0,50.220000000000006,0.0,2,0.5
M,54,39000.0,41.230000000000004,0.24254183846713556,4,0.5
M,25,60000.0,53.12,0.0,5,0.6
F,49,112000.0,217.01,0.1612828901893922,5,0.6
M,55,41000.0,12.4,0.4032258064516129,5,0.2
M,69,72000.0,43.02,0.2324500232450023,3,0.6666666666666666
M,60,68000.0,17.08,0.0,4,1.0
M,40,91000.0,235.10000000000002,0.1318587834963845,5,1.0
F,64,59000.0,142.64,0.24537296690970278,4,1.0
M,65,50000.0,168.58,0.0889785265156009,4,1.0
F,91,37000.0,155.14,0.12891581797086504,2,1.0
M,71,87000.0,163.11,0.10422414321623444,6,1.0
M,57,38000.0,22.01,0.22716946842344388,2,0.5
M,51,93000.0,240.04,0.16663889351774705,4,1.0
M,82,89000.0,53.74,0.5024190547078526,5,0.8
M,60,68000.0,234.14000000000001,0.2562569402921329,6,0.6666666666666666
M,68,71000.0,10.280000000000001,0.0,5,0.6
M,42,63000.0,177.43,0.14090063687087864,4,0.5
F,65,77000.0,71.0,0.4225352112676056,3,0.6666666666666666
F,42,53000.0,163.0,0.22699386503067484,5,1.0
M,45,63000.0,28.72,0.4178272980501393,4,0.5
M,64,38000.0,103.02,0.06794797126771501,5,0.4
F,53,32000.0,57.09,0.17516202487300753,1,1.0
F,47,53000.0,78.42,0.38255547054322875,6,1.0
M,92,113000.0,78.54,0.19098548510313215,6,0.6666666666666666
F,42,48000.0,19.67,0.0,3,1.0
M,45,68000.0,24.779999999999994,0.40355125100887823,3,0.6666666666666666
F,60,47000.0,82.0,0.08536585365853659,3,1.0
M,32,34000.0,32.55,0.15360983102918588,4,0.5
M,63,73000.0,193.70999999999998,0.10324712198647464,6,0.5
F,89,81000.0,116.49,0.10301313417460727,3,0.6666666666666666
F,54,91000.0,65.79,0.1519987840097279,6,0.8333333333333334
F,53,95000.0,65.60000000000001,0.22865853658536583,3,1.0
M,60,42000.0,6.97,0.0,5,0.4
M,21,74000.0,928.64,0.0323053066850448,5,0.8
M,63,58000.0,77.53,0.34825228943634723,5,1.0
F,90,75000.0,24.36,0.20525451559934318,3,1.0
M,47,82000.0,171.05999999999997,0.3215246112475155,5,1.0
M,25,46000.0,57.64,0.1734906315058987,4,0.5
M,41,61000.0,142.52999999999997,0.17540166982389677,4,1.0
M,22,31000.0,77.56,0.45126353790613716,6,0.6666666666666666
F,57,51000.0,115.59,0.2595380223202699,4,1.0
F,37,100000.0,224.95000000000002,0.15559013114025338,4,1.0
F,65,79000.0,244.22,0.1842600933584473,4,1.0
M,45,32000.0,8.15,0.0,5,0.6
M,42,53000.0,23.1,0.30303030303030304,5,0.6
M,19,69000.0,112.33000000000001,0.391703017893706,6,1.0
M,33,51000.0,6.98,0.0,6,0.5
F,96,72000.0,75.48,0.49019607843137253,5,0.8
M,46,42000.0,17.67,0.0,5,0.6
O,74,61000.0,362.68999999999994,0.13785877746836142,6,0.6666666666666666
F,62,103000.0,205.62,0.1507635444022955,4,1.0
O,55,76000.0,248.01999999999998,0.10886218853318282,4,1.0
F,50,92000.0,124.36999999999999,0.16081048484361182,4,0.75
M,59,64000.0,50.830000000000005,0.0,2,1.0
M,73,106000.0,272.00999999999993,0.09926105657880227,5,0.8
F,57,89000.0,120.76999999999998,0.12420303055394553,4,0.25
M,86,92000.0,146.87,0.4085245455164431,6,0.5
F,74,72000.0,222.96,0.20182992465016145,4,0.75
F,88,71000.0,74.80999999999999,0.334179922470258,5,0.0
M,63,44000.0,29.29,0.0,3,1.0
F,49,44000.0,131.47,0.11409447022134327,5,0.6
F,49,115000.0,75.14,0.2661698163428267,6,0.6666666666666666
M,63,64000.0,16.41,0.30469226081657524,6,0.8333333333333334
M,25,73000.0,370.75999999999993,0.08091487754881865,4,0.75
F,22,36000.0,170.18,0.14690327888118462,5,0.8
F,55,58000.0,104.76,0.16227567773959525,2,1.0
M,67,44000.0,19.78,0.0,4,1.0
F,52,71000.0,85.62,0.1985517402476057,5,0.4
M,50,89000.0,45.4,0.0,4,1.0
F,42,56000.0,92.7,0.593311758360302,5,1.0
M,53,78000.0,68.49000000000001,0.2190100744634253,5,0.4
F,70,101000.0,232.09000000000003,0.17234693437890472,6,0.3333333333333333
F,57,111000.0,41.4,0.7246376811594203,5,0.6
M,41,49000.0,62.67999999999999,0.31908104658583286,4,1.0
F,62,67000.0,236.85999999999999,0.1688761293591151,5,0.6
M,63,90000.0,75.27000000000001,0.0,3,1.0
M,53,40000.0,162.60999999999999,0.28903511469159343,6,1.0
M,60,57000.0,53.82,0.6503158677071721,4,1.0
F,90,71000.0,85.50999999999999,0.3508361595135072,6,0.8333333333333334
M,52,50000.0,84.47999999999999,0.1775568181818182,6,1.0
M,28,35000.0,2.59,0.0,6,0.6666666666666666
F,68,76000.0,53.550000000000004,0.0,4,1.0
F,43,63000.0,116.24,0.08602890571231935,3,1.0
F,20,47000.0,27.8,0.5035971223021583,2,1.0
M,52,104000.0,281.77000000000004,0.12421478510842175,6,0.5
F,73,75000.0,507.32000000000005,0.049278561854450835,5,1.0
M,36,52000.0,165.01999999999998,0.2848139619440068,5,0.8
M,28,51000.0,51.580000000000005,0.48468398604110113,4,0.75
F,69,84000.0,279.48,0.09660798626019751,5,0.8
F,33,56000.0,226.63000000000002,0.0750121343158452,4,0.5
F,39,35000.0,5.77,0.0,2,0.5
F,51,84000.0,132.07,0.0908609070947225,4,1.0
M,79,50000.0,78.78999999999999,0.1903794897829674,2,1.0
M,40,44000.0,17.93,0.0,3,0.6666666666666666
F,59,109000.0,108.02,0.23143862247731903,5,0.2
M,54,75000.0,23.72,0.0,4,0.75
M,32,48000.0,41.449999999999996,0.16887816646562126,3,0.6666666666666666
M,37,57000.0,76.07,0.13145786775338505,3,0.6666666666666666
F,49,79000.0,22.42,0.0,3,1.0
M,66,69000.0,51.129999999999995,0.19557989438685705,5,1.0
M,67,35000.0,13.46,0.0,5,0.6
M,47,38000.0,0.0,0.0,2,0.5
M,57,41000.0,23.72,0.0,4,1.0
M,31,45000.0,22.96,0.21777003484320556,5,0.8
M,55,52000.0,37.989999999999995,0.13161358252171626,4,1.0
M,81,74000.0,41.81,0.0,4,0.75
M,43,51000.0,31.64,0.37926675094816686,5,0.8
F,76,85000.0,162.68,0.1844111138431276,5,1.0
F,64,83000.0,83.79,0.23869196801527626,3,0.3333333333333333
F,61,80000.0,56.11,0.30297629656032793,4,0.5
F,44,41000.0,16.689999999999998,0.5991611743559018,3,1.0
F,72,39000.0,108.02000000000001,0.2777263469727828,4,0.5
M,53,61000.0,11.97,0.4177109440267335,3,0.6666666666666666
M,50,62000.0,211.76999999999995,0.21249468763280924,5,1.0
F,50,98000.0,250.48999999999998,0.07984350672681545,4,1.0
F,81,57000.0,0.0,0.0,5,1.0
F,44,36000.0,19.7,0.5076142131979695,4,0.75
O,81,57000.0,15.15,0.33003300330033003,5,0.6
F,49,54000.0,205.11000000000004,0.2193944712593242,6,0.8333333333333334
F,61,108000.0,149.17000000000002,0.22792786753368638,3,0.6666666666666666
F,38,72000.0,987.5400000000001,0.0354416023654738,6,1.0
M,58,77000.0,71.2,0.16853932584269662,4,1.0
M,77,58000.0,50.39,0.3969041476483429,5,0.4
F,63,31000.0,11.16,0.44802867383512546,4,0.5
F,64,102000.0,212.07,0.08959305889564767,4,1.0
F,33,43000.0,219.62000000000003,0.11383298424551497,3,1.0
